wave,flux,sig
4603.848557931857,42969.0859375,2390.859375
4605.388699380581,45645.26171875,2469.85888671875
4606.928947789959,45365.0859375,2446.96533203125
4608.469648377473,43546.45703125,2402.228515625
4610.010099971157,45464.6953125,2435.17626953125
4611.550232621506,45731.26171875,2443.65283203125
4613.090871152829,46994.2890625,2474.897216796875
4614.631185356629,43923.98046875,2410.304443359375
4616.171932438889,43997.26953125,2376.460205078125
4617.712225086032,47358.9375,2489.2197265625
4619.252800686449,49744.171875,2533.712890625
4620.793268571232,55732.76171875,2651.990234375
4622.334046055799,59079.73828125,2714.760986328125
4623.874952105116,58368.59765625,2691.905029296875
4625.41546323878,58042.109375,2697.495849609375
4626.955959148805,51586.796875,2561.331787109375
4628.496642065057,53829.859375,2609.804443359375
4630.037448695985,50517.75,2543.218994140625
4631.577814243892,55831.6640625,2627.4111328125
4633.118623614772,54512.35546875,2610.309814453125
4634.659271012826,52817.87890625,2564.470947265625
4636.20050954052,51865.6640625,2562.982177734375
4637.7412749163905,47495.88671875,2458.59228515625
4639.282486198353,52770.35546875,2575.839111328125
4640.822941784966,54239.95703125,2588.791748046875
4642.364102569519,55996.8203125,2623.79638671875
4643.905308638396,50728.21875,2499.314208984375
4645.446289504106,40204.265625,2300.005859375
4646.98664339869,43729.1328125,2364.15673828125
4648.52807841303,45487.83984375,2390.87548828125
4650.068949183942,43938.5390625,2363.9130859375
4651.610090721983,38093.1796875,2242.476806640625
4653.151367846516,35270.43359375,2168.646484375
4654.6917547392,35713.78515625,2195.54736328125
4656.233276339854,40439.49609375,2299.417724609375
4657.774600529769,44115.5625,2389.589111328125
4659.3157404235235,47874.17578125,2454.25927734375
4660.856515046209,53129.00390625,2584.270751953125
4662.397672977939,46660.3046875,2425.14990234375
4663.9389428944005,47251.20703125,2453.795166015625
4665.480852985267,42360.10546875,2339.26318359375
4667.022331334991,42691.99609375,2346.54736328125
4668.5630527909125,48040.296875,2470.695556640625
4670.104278660354,42963.37890625,2350.419189453125
4671.645738103372,51115.34765625,2539.872802734375
4673.187470927351,44818.6640625,2395.310546875
4674.728850024567,43331.23828125,2357.094970703125
4676.2698541228565,44237.2890625,2387.1923828125
4677.811756287027,46349.46875,2425.433837890625
4679.353306036492,43069.5625,2356.939697265625
4680.894934575572,39861.1875,2263.15771484375
4682.436266542414,44786.3671875,2392.924560546875
4683.978175956893,45733.87890625,2420.45849609375
4685.519112840366,44802.39453125,2396.91015625
4687.060936897697,45588.65234375,2397.791015625
4688.602455564123,44358.546875,2387.92822265625
4690.144108955113,45351.84375,2406.524658203125
4691.685929858219,43115.97265625,2355.458740234375
4693.227587337917,46045.66015625,2433.5068359375
4694.769378003131,44850.390625,2399.692138671875
4696.310924961454,48165.60546875,2456.4580078125
4697.852600369597,45725.12890625,2417.9873046875
4699.394575836102,48346.34765625,2473.973876953125
4700.936592555798,47112.25,2447.629150390625
4702.478448925474,43426.6796875,2384.90771484375
4704.0204104581535,44303.29296875,2388.809814453125
4705.561883343783,46369.15234375,2426.288818359375
4707.103705069669,47007.890625,2446.2578125
4708.6457284739345,44472.6484375,2396.179443359375
4710.188042537032,47877.95703125,2468.853515625
4711.729852374537,45819.95703125,2421.46337890625
4713.272104456895,46945.4765625,2454.003173828125
4714.8141989977685,45599.7265625,2410.238037109375
4716.356111849942,48586.48046875,2486.246826171875
4717.89809170163,52625.0390625,2570.159912109375
4719.440138061957,49233.625,2507.572265625
4720.9820577587925,48434.53125,2487.84521484375
4722.524186709617,46450.3125,2454.2734375
4724.066977899501,49168.1953125,2505.07470703125
4725.60906993786,52329.36328125,2569.532470703125
4727.151154578699,49131.21875,2500.1982421875
4728.693533527187,48349.95703125,2504.165771484375
4730.235547879575,52762.046875,2564.597900390625
4731.778062827191,50055.66015625,2493.643798828125
4733.320431110727,54288.9609375,2599.554931640625
4734.862532139638,52231.98046875,2569.770263671875
4736.404807162605,50737.90234375,2523.27783203125
4737.947330657187,57359.8046875,2661.09814453125
4739.489886879819,61619.16796875,2737.84423828125
4741.032116907682,66791.3046875,2839.752685546875
4742.574846522041,65218.16015625,2792.83056640625
4744.116998100805,61775.578125,2735.79931640625
4745.659464540027,59174.4765625,2692.306640625
4747.202035777425,64220.74609375,2758.896484375
4748.744555601578,79231.2578125,3033.63623046875
4750.2875457401215,78539.203125,3032.278564453125
4751.829885635532,65665.59375,2805.130859375
4753.3728006464835,60596.609375,2719.35107421875
4754.915480227172,53242.69140625,2562.6552734375
4756.458258712846,53493.11328125,2576.655517578125
4758.000492437547,59530.9765625,2698.490234375
4759.5435314109955,60041.16015625,2707.016845703125
4761.086420224766,58076.7421875,2662.351318359375
4762.628988690769,54177.07421875,2602.880615234375
4764.171714637616,45841.46484375,2435.2548828125
4765.714763857389,48850.58984375,2493.623046875
4767.257410856386,49790.796875,2501.1630859375
4768.800630927332,46229.58984375,2446.41455078125
4770.34307015586,50001.5078125,2493.65234375
4771.886139080741,45999.8046875,2423.0771484375
4773.429534243411,49173.8984375,2509.10400390625
4774.972198945987,50838.21875,2532.724609375
4776.515167590924,50655.5859375,2523.4140625
4778.058268813694,51391.52734375,2532.713134765625
4779.601267613598,49850.74609375,2507.50341796875
4781.144017448859,47127.15234375,2449.533203125
4782.687602305453,48927.37890625,2485.719970703125
4784.230552073584,45290.26171875,2403.583740234375
4785.773192505372,51309.04296875,2505.1181640625
4787.31657714217,46388.234375,2412.232666015625
4788.859801096362,45901.8984375,2437.19287109375
4790.4030402426715,50000.37109375,2507.90234375
4791.946494251305,46517.17578125,2422.544677734375
4793.4897463432535,49641.140625,2476.77880859375
4795.0331778348045,48907.17578125,2495.722412109375
4796.576358891517,48885.91015625,2500.62158203125
4798.119483227896,46170.203125,2407.746826171875
4799.663270003642,44754.09375,2400.39892578125
4801.20644618154,51635.859375,2540.77099609375
4802.749661816719,47019.78125,2426.93359375
4804.293186257415,53674.7109375,2579.208984375
4805.8366443661635,55680.1953125,2593.68359375
4807.37986331607,52049.5078125,2523.123046875
4808.923665737905,49258.86328125,2463.741943359375
4810.466770539081,48044.4296875,2445.799560546875
4812.010461006749,47872.359375,2442.570556640625
4813.554019759411,45168.29296875,2365.82958984375
4815.097780803252,48120.28515625,2444.4072265625
4816.641352835873,52509.01171875,2539.96826171875
4818.184881301145,51618.46875,2506.4443359375
4819.728648222149,48506.4921875,2449.93017578125
4821.2723214477555,45587.3671875,2383.42138671875
4822.8161118844355,48065.40625,2439.1083984375
4824.359717640358,48632.84765625,2463.257080078125
4825.903530762647,46409.109375,2396.516845703125
4827.446950128108,48336.4921875,2438.781005859375
4828.991107216223,48070.2265625,2432.681884765625
4830.535024455314,47667.17578125,2433.751953125
4832.079023415917,45612.515625,2386.279541015625
4833.62254849897,45849.9609375,2391.236328125
4835.166525656616,47279.4921875,2412.220458984375
4836.710922332333,47297.60546875,2408.828369140625
4838.254611101803,44597.578125,2353.2021484375
4839.798287123275,48867.5078125,2458.1005859375
4841.342392283191,49539.40234375,2456.925048828125
4842.885992384392,51741.6171875,2512.34619140625
4844.430138531625,48617.4453125,2439.6240234375
4845.974538952095,47905.5859375,2419.871337890625
4847.518277088058,49681.65625,2467.031005859375
4849.062466393809,46634.8125,2391.2666015625
4850.606808064149,47801.30859375,2418.26171875
4852.151058836885,49216.1015625,2458.56689453125
4853.695243078876,49609.109375,2448.171875
4855.239345902201,49276.59765625,2462.42578125
4856.783671389991,50498.4140625,2479.0595703125
4858.32786903165,48273.30078125,2426.87353515625
4859.872464253992,49849.109375,2468.39111328125
4861.416365909873,51521.04296875,2498.47265625
4862.960650729882,51016.29296875,2477.3017578125
4864.5048789169,60318.1640625,2660.489013671875
4866.04956739949,73324.3125,2884.484619140625
4867.593667276213,65317.47265625,2745.386962890625
4869.138468817825,51389.75390625,2461.711669921875
4870.682531670673,55614.09375,2592.22265625
4872.227037574519,49933.515625,2440.15625
4873.771781973803,50391.33203125,2468.2568359375
4875.316275700887,48642.87109375,2424.922607421875
4876.860764004283,47141.17578125,2376.17626953125
4878.405444008847,47671.55078125,2389.7412109375
4879.949657247302,47374.46484375,2398.770263671875
4881.494419725323,51064.73828125,2455.214111328125
4883.039117616507,44847.74609375,2337.12841796875
4884.583524745705,47860.953125,2413.990234375
4886.128404139625,51324.01171875,2462.703125
4887.673565414655,45034.84375,2334.96826171875
4889.217752828342,44017.3046875,2318.40283203125
4890.763215225655,44904.51953125,2313.8369140625
4892.3075378780995,45269.453125,2332.84375
4893.852376310746,49062.7109375,2406.718505859375
4895.397494930381,46738.29296875,2367.076416015625
4896.9420861740555,45748.4921875,2333.26123046875
4898.486857717756,46531.59375,2347.81689453125
4900.0319261733375,46064.3359375,2345.882568359375
4901.576926066922,48662.74609375,2381.789794921875
4903.121962264113,47292.45703125,2356.73486328125
4904.666727238103,44233.01171875,2293.911865234375
4906.2119223134505,43114.27734375,2277.76708984375
4907.756817824198,50817.69140625,2433.412353515625
4909.301753843398,44547.69921875,2289.192626953125
4910.84682000569,45132.953125,2318.2158203125
4912.391750370856,43919.0703125,2286.83056640625
4913.9371702543285,43517.41796875,2263.5908203125
4915.4825265715235,45264.3125,2301.905517578125
4917.027544177779,48850.47265625,2375.969970703125
4918.572571869014,48269.9765625,2363.302978515625
4920.117623612867,43816.17578125,2281.553955078125
4921.66286945981,42524.2734375,2243.64892578125
4923.2081045129835,43811.1640625,2256.697265625
4924.753579518321,43748.3515625,2268.578125
4926.298656511712,43000.9140625,2254.50341796875
4927.844325047172,46146.0703125,2316.304443359375
4929.388888625433,46996.96875,2332.90283203125
4930.934962731917,48532.234375,2359.57421875
4932.480064648868,43278.2109375,2259.276123046875
4934.025279249615,46384.8359375,2323.989501953125
4935.571177615243,43905.5390625,2258.336669921875
4937.116795551525,46018.6484375,2320.314697265625
4938.662026903388,45576.9140625,2298.334716796875
4940.20750402992,47092.3359375,2337.44287109375
4941.753138414801,45310.74609375,2296.54541015625
4943.298818694626,46979.9453125,2328.105712890625
4944.844198083308,48248.546875,2365.844482421875
4946.389948877339,45764.41015625,2288.413330078125
4947.935722270501,39428.8984375,2165.173095703125
4949.481401017692,46121.16796875,2285.640869140625
4951.0268981874215,43750.96875,2247.7666015625
4952.5725796695,47373.0703125,2330.48388671875
4954.118435797899,45312.4140625,2264.355712890625
4955.664112884201,48032.84375,2314.826171875
4957.210008373548,47654.72265625,2319.3349609375
4958.75595356969,52185.140625,2412.614013671875
4960.301794586178,53198.796875,2443.2978515625
4961.84741626419,49166.57421875,2356.91650390625
4963.393436577303,52680.3984375,2423.2353515625
4964.939274721811,54475.73046875,2470.916748046875
4966.484868204641,49258.29296875,2370.390625
4968.0310886202315,49911.40234375,2377.412841796875
4969.576955473793,56246.83984375,2488.07763671875
4971.12318793772,45984.48828125,2295.32275390625
4972.669061059867,45464.62109375,2272.7470703125
4974.2150082720445,46025.859375,2291.072265625
4975.761139817544,45731.30078125,2278.509765625
4977.307053294753,44046.7421875,2242.993408203125
4978.853266484983,46633.921875,2301.891357421875
4980.399788622776,43487.49609375,2214.108642578125
4981.945853436273,44644.09375,2236.465576171875
4983.491754747416,44558.578125,2236.660888671875
4985.037874020903,44316.87109375,2233.961669921875
4986.584577005698,43493.07421875,2212.95263671875
4988.130623011715,41522.703125,2174.279541015625
4989.67653900313,43035.546875,2198.559814453125
4991.223087066113,42692.8203125,2185.755126953125
4992.769510665756,44166.33984375,2215.475830078125
4994.315885610537,44222.796875,2231.354248046875
4995.8620262265695,40467.75,2127.1689453125
4997.408473169365,41960.078125,2156.5224609375
4998.955082381365,44781.2890625,2219.976806640625
5000.50165378372,46690.19140625,2266.48779296875
5002.047986154811,43909.80859375,2189.57958984375
5003.594471279432,44909.01953125,2227.515625
5005.1410723725285,45711.234375,2248.066162109375
5006.687435611609,43664.6875,2194.061279296875
5008.234343361474,41881.62890625,2168.04638671875
5009.780723748402,42171.01171875,2174.40087890625
5011.32756801041,43959.7265625,2209.2216796875
5012.87432489733,46341.74609375,2248.742431640625
5014.420581767365,43516.5703125,2200.941162109375
5015.967386917486,46595.60546875,2252.654052734375
5017.513895845551,48391.34765625,2290.176025390625
5019.060732670877,51846.6875,2357.662109375
5020.607846301051,57622.65234375,2455.774169921875
5022.154202356361,53009.06640625,2385.703125
5023.700907200566,48449.88671875,2289.205078125
5025.247921117137,46554.484375,2246.45849609375
5026.7950619345065,43818.61328125,2188.8564453125
5028.341919020187,42091.16796875,2145.818359375
5029.888430627199,46476.18359375,2255.623291015625
5031.435454576921,44846.23046875,2221.631103515625
5032.982319880064,48066.0390625,2284.378662109375
5034.529368751589,49440.98828125,2310.908935546875
5036.0762183610395,53917.05078125,2396.334228515625
5037.623803832481,51811.1328125,2362.385498046875
5039.1707952613115,55794.171875,2426.014404296875
5040.7173170143,51629.7421875,2360.66748046875
5042.264484835145,52281.859375,2354.862548828125
5043.811396209844,48709.23828125,2305.412109375
5045.358757371104,50978.6484375,2336.103515625
5046.906207891037,49498.49609375,2335.783935546875
5048.453118108355,49259.66796875,2304.649169921875
5050.0002762694485,50733.84765625,2330.45263671875
5051.5476978045635,49985.01953125,2328.674560546875
5053.094503691623,47276.7578125,2268.43115234375
5054.641612675088,43283.2421875,2194.005615234375
5056.188978134347,44652.0625,2197.878662109375
5057.736642988055,41896.875,2158.83740234375
5059.284267705076,42711.0078125,2173.491943359375
5060.8312098972265,45166.88671875,2207.170654296875
5062.3787750568645,42327.828125,2140.654296875
5063.926025303092,44837.234375,2215.711181640625
5065.473514103457,43387.70703125,2180.2216796875
5067.0214684799275,41937.8125,2153.1083984375
5068.568524868092,43863.10546875,2179.7109375
5070.116114297309,39814.8125,2093.759521484375
5071.663263931935,41316.30078125,2142.303955078125
5073.211171854236,41748.921875,2155.60400390625
5074.758269320626,43544.46484375,2176.658447265625
5076.306614084303,38358.9609375,2065.744384765625
5077.854182179044,39557.0546875,2100.317626953125
5079.401702284679,43217.4296875,2156.834716796875
5080.9490681905645,39682.34765625,2119.746337890625
5082.49684143042,41286.16015625,2137.035888671875
5084.0446265312585,41202.46875,2122.540283203125
5085.592591147704,40007.875,2101.76806640625
5087.139575442753,43606.94140625,2186.942138671875
5088.687533074867,41016.2578125,2128.07958984375
5090.235700211148,40494.55859375,2108.158203125
5091.783591903154,43037.234375,2162.860107421875
5093.331472133702,40143.94921875,2089.412109375
5094.878819037596,41476.66015625,2127.303466796875
5096.427336873649,44006.47265625,2172.4921875
5097.97524067923,40862.80078125,2106.08984375
5099.522974697195,44852.08984375,2181.422607421875
5101.070906714275,42041.16796875,2143.63818359375
5102.618764808457,43476.37109375,2153.926025390625
5104.166888681734,39909.046875,2070.7822265625
5105.715008617377,42679.37890625,2148.83642578125
5107.263131848198,48001.59375,2250.19140625
5108.811086671401,47444.57421875,2236.86767578125
5110.359132234083,43989.71484375,2162.1376953125
5111.907149484428,49483.828125,2280.71484375
5113.455335243144,44881.04296875,2186.160888671875
5115.0036464591385,43735.19140625,2151.482421875
5116.552188202374,49518.1953125,2278.896484375
5118.100272111409,55681.34375,2382.1689453125
5119.648448407181,53119.80859375,2341.137939453125
5121.196555942186,50906.96875,2304.469970703125
5122.744883720642,54753.1015625,2367.542724609375
5124.292847793608,59000.453125,2451.659423828125
5125.84101909564,58650.86328125,2438.420166015625
5127.389960772921,53700.62109375,2358.239501953125
5128.938267022095,53768.13671875,2355.89501953125
5130.486998128782,49348.1328125,2255.98974609375
5132.035460455404,47370.9375,2229.841064453125
5133.583620980767,45668.29296875,2187.95751953125
5135.132525876491,43248.2421875,2136.82275390625
5136.680732484753,43135.78125,2137.4755859375
5138.229084413582,46821.5703125,2213.64404296875
5139.777819602118,49787.6875,2272.095703125
5141.326327505171,48491.609375,2237.9326171875
5142.874743499947,51279.91015625,2291.797607421875
5144.423521541134,50203.84765625,2269.267822265625
5145.972190577591,48075.15234375,2221.299072265625
5147.5209023464095,46030.33203125,2194.808837890625
5149.069194086444,48157.4140625,2240.23193359375
5150.6182150593495,46139.375,2189.615966796875
5152.166765947169,46857.21484375,2195.2314453125
5153.715563478973,42342.5234375,2121.72998046875
5155.264309131337,48690.35546875,2241.096923828125
5156.813518764669,39730.51953125,2065.72705078125
5158.3621764878335,43262.77734375,2141.814208984375
5159.910692124621,42538.59765625,2117.44140625
5161.459651659716,41589.22265625,2096.90234375
5163.00900319928,41962.6171875,2117.7509765625
5164.557505106375,42882.26953125,2121.66015625
5166.106677972194,38581.6640625,2027.04736328125
5167.65563821594,42527.1328125,2118.16552734375
5169.204550140713,39954.29296875,2068.669677734375
5170.753720784991,41046.44140625,2082.357177734375
5172.302353725634,39147.87890625,2055.48681640625
5173.851562267896,40841.76953125,2086.6396484375
5175.400905543482,39742.06640625,2050.767578125
5176.949863234234,39264.25390625,2041.362548828125
5178.4988395206865,43536.21484375,2132.609130859375
5180.048202358639,39930.90234375,2063.476318359375
5181.597788867903,37828.0703125,2006.18212890625
5183.146742643709,42304.90625,2105.3642578125
5184.695534747102,41666.3046875,2089.46875
5186.245088749978,40782.71875,2071.447509765625
5187.794241994777,39743.359375,2045.949462890625
5189.34362777961,38069.69921875,2012.9713134765625
5190.892968622152,42277.203125,2108.89013671875
5192.4422230106,41892.4609375,2103.927978515625
5193.9913781300065,39777.21484375,2053.70361328125
5195.540905848362,43634.5703125,2138.1650390625
5197.09033666046,40335.484375,2099.2421875
5198.639635652632,43055.51171875,2169.311279296875
5200.188877759251,44552.63671875,2187.714111328125
5201.738503560417,37837.76953125,2039.0142822265625
5203.287981145606,37827.6328125,2018.4964599609375
5204.8369935102,41459.33203125,2115.223876953125
5206.387223671771,42341.9921875,2107.592041015625
5207.936775809927,41837.61328125,2094.856689453125
5209.486050009405,37719.43359375,1997.914306640625
5211.035716913005,42466.8203125,2105.981201171875
5212.5854288070395,37570.140625,2005.1365966796875
5214.135106036204,39026.30078125,2036.5556640625
5215.684423285749,38805.8203125,2030.240478515625
5217.234449392587,37725.48828125,2001.2388916015625
5218.783955201847,39081.65625,2030.051513671875
5220.333676735444,37450.60546875,1991.7982177734375
5221.883609089068,36726.515625,1994.0235595703125
5223.433783975727,39334.0234375,2029.16845703125
5224.9832229783,37110.9375,2003.7891845703125
5226.533162700833,40977.19921875,2073.33203125
5228.083213156,36768.984375,1977.468505859375
5229.632799306365,39295.1484375,2024.94921875
5231.182903907668,42093.46484375,2092.458251953125
5232.732516065724,40308.671875,2062.0361328125
5234.282355872752,39257.7265625,2047.27392578125
5235.832159940365,39765.21875,2063.180908203125
5237.382527732429,38520.52734375,2023.7783203125
5238.932403678828,38327.47265625,2034.9632568359375
5240.48257899551,39633.53515625,2037.602294921875
5242.03275336918,41987.44140625,2097.560546875
5243.582454314727,39911.5625,2042.994873046875
5245.132071749154,44498.9140625,2159.416015625
5246.679531034471,58556.37109375,2408.410400390625
5248.226971000202,54484.140625,2417.3330078125
5249.781598176689,44042.75,2142.6962890625
5251.333258778706,39995.42578125,2048.582763671875
5252.883697172997,41025.50390625,2073.5224609375
5254.43388147022,42694.28125,2114.201171875
5255.9844211202735,45325.09765625,2164.86767578125
5257.534797419315,41687.97265625,2090.6455078125
5259.084956111452,39377.09375,2041.62451171875
5260.635118525147,40194.890625,2055.944091796875
5262.185226529226,43124.64453125,2119.300048828125
5263.735566561476,43029.0546875,2115.293212890625
5265.286097245901,44907.66015625,2143.234619140625
5266.836173564352,41694.56640625,2097.788818359375
5268.3870322900675,39482.01953125,2042.0189208984375
5269.937442588162,38059.54296875,2011.931396484375
5271.488029517826,42488.33203125,2101.39990234375
5273.038564127993,39334.2421875,2058.095458984375
5274.589489960431,40620.00390625,2078.739501953125
5276.139249897758,38213.26953125,2027.193115234375
5277.690126698647,40414.80859375,2080.39794921875
5279.24077539206,36516.4140625,1987.8121337890625
5280.7909822051115,41727.9140625,2092.1796875
5282.342270918452,41611.140625,2082.369873046875
5283.892749659752,40987.12109375,2065.3876953125
5285.443239361207,39477.234375,2059.431884765625
5286.993725590886,40406.3046875,2083.843505859375
5288.544628151229,43280.12890625,2133.06982421875
5290.095617098321,41050.3984375,2089.61279296875
5291.646426905655,39657.50390625,2054.5390625
5293.1969267072645,39470.6015625,2077.019287109375
5294.747927408195,41049.796875,2106.40283203125
5296.298590936024,41812.03125,2101.1640625
5297.849639608948,38516.53515625,2035.5477294921875
5299.400681707923,37960.21484375,2033.8858642578125
5300.951318163417,37632.3046875,2016.3843994140625
5302.502428222471,35673.1484375,1980.0677490234375
5304.0531714484305,39015.03515625,2051.573486328125
5305.6043473516165,35035.40234375,1976.652587890625
5307.155040852862,36677.51171875,2014.5347900390625
5308.706207597622,38005.20703125,2029.3541259765625
5310.25709778639,37228.41796875,2005.1121826171875
5311.808062515723,39286.73046875,2055.750244140625
5313.35935444307,34422.484375,1957.0548095703125
5314.910078865123,38394.27734375,2028.59912109375
5316.4616228613595,39551.7421875,2058.70263671875
5318.012845492388,40860.015625,2080.1533203125
5319.56364609591,39656.7890625,2062.2275390625
5321.114871907169,38203.73828125,2037.5299072265625
5322.666208187964,37816.4375,2015.4637451171875
5324.217306334093,38197.15234375,2025.0430908203125
5325.768590608054,39547.703125,2067.840087890625
5327.320399122894,33453.5234375,1938.696533203125
5328.871505804074,37600.51953125,2036.69921875
5330.422535735431,37733.8671875,2041.3070068359375
5331.973757362133,38458.19921875,2055.898193359375
5333.524882935899,35496.87109375,1985.398193359375
5335.076533607327,43378.06640625,2147.4248046875
5336.62777420177,42541.578125,2138.584228515625
5338.178984756805,47066.49609375,2228.9794921875
5339.730762161214,49065.578125,2256.929443359375
5341.282630361639,42095.8203125,2105.05517578125
5342.833772505417,39625.1484375,2069.323486328125
5344.385106657142,42123.03515625,2117.90673828125
5345.937010858913,42835.23046875,2140.62451171875
5347.48875646492,49471.53125,2269.298095703125
5349.039944236892,42324.32421875,2135.402099609375
5350.591640696918,38482.05078125,2038.419189453125
5352.143117706646,37368.19140625,2018.705078125
5353.695073244257,39968.26953125,2087.410400390625
5355.246510533982,42402.44140625,2148.97705078125
5356.798392520342,41377.36328125,2086.753173828125
5358.35019631221,37825.4375,2032.35302734375
5359.902014822852,34254.91015625,1937.798095703125
5361.453446259168,40669.625,2085.195068359375
5363.00533627311,36292.5546875,1994.04736328125
5364.557139835679,38533.3203125,2058.491455078125
5366.1087865345025,39264.23046875,2054.888671875
5367.660676721409,41809.77734375,2113.88916015625
5369.212818026192,36462.8828125,2011.0404052734375
5370.764219774844,40781.1171875,2094.35498046875
5372.316070578425,43683.6875,2147.9287109375
5373.868504496524,40336.46875,2084.786376953125
5375.420217547205,43869.1953125,2166.76416015625
5376.97239656021,42405.0703125,2115.187255859375
5378.524098190944,41166.90234375,2093.8115234375
5380.076443128584,38063.75390625,2034.87109375
5381.6282818508225,40700.03515625,2085.48876953125
5383.1803315709385,38357.17578125,2036.222412109375
5384.732436715338,37447.828125,2010.385498046875
5386.284597030084,35888.0,1992.8231201171875
5387.8367481786945,38426.09765625,2043.6300048828125
5389.388584904577,37640.7734375,2023.0352783203125
5390.94072625427,36550.88671875,2001.1322021484375
5392.493201165279,35282.5390625,1976.317626953125
5394.0451408177305,39933.8359375,2068.070556640625
5395.5975974209805,36671.09375,1992.623046875
5397.149426598862,40082.0234375,2067.726806640625
5398.702132004918,36073.17578125,1984.6700439453125
5400.254085958539,33395.33984375,1938.6807861328125
5401.806138792665,39947.88671875,2073.505615234375
5403.358910888894,37800.8828125,2035.9071044921875
5404.911362342785,37813.53125,2021.5283203125
5406.4635437396955,37177.8046875,2010.766845703125
5408.016272675029,36842.16015625,2002.0570068359375
5409.5683375575445,36687.2890625,2012.379638671875
5411.120794947804,40145.13671875,2088.6474609375
5412.673215673737,37235.8203125,2027.1160888671875
5414.225622753629,37369.50390625,2031.6148681640625
5415.778063367738,35346.171875,1990.189208984375
5417.331161073865,34171.65234375,1953.42236328125
5418.883880112382,32806.953125,1922.8802490234375
5420.435973973656,35235.92578125,1989.26806640625
5421.988428907669,35385.3984375,1980.91015625
5423.541310506135,33084.59375,1937.505615234375
5425.093870217624,36662.4765625,2023.397216796875
5426.646347333288,39335.24609375,2060.0791015625
5428.198895789883,40572.71484375,2105.082763671875
5429.751283053732,35367.10546875,1994.9471435546875
5431.304312015493,37642.6484375,2047.1910400390625
5432.856862420497,38849.3359375,2074.255859375
5434.409768322403,35558.01953125,2005.7198486328125
5435.96271657782,38858.76953125,2095.888427734375
5437.515220830609,37875.375,2074.97021484375
5439.068513977777,32791.2890625,1944.043212890625
5440.620773838808,38094.2421875,2074.749755859375
5442.173870470565,37226.26953125,2026.02880859375
5443.726826538597,38583.3046875,2056.55224609375
5445.279665989148,36730.8046875,2058.35498046875
5446.832251399753,38771.6015625,2099.115478515625
5448.385680374214,37267.28515625,2054.231689453125
5449.938744713295,36492.11328125,2041.012451171875
5451.491775504823,35609.41015625,2016.7005615234375
5453.044734095189,35507.46875,2023.7357177734375
5454.597555004645,32653.6484375,1950.8408203125
5456.1509060805,37448.03515625,2070.399169921875
5457.70395323774,37675.3828125,2075.2314453125
5459.256720846401,36921.5,2062.980224609375
5460.809720760121,38072.91015625,2097.25
5462.362749042314,38327.34765625,2081.217041015625
5463.916222224159,32838.765625,1982.05712890625
5465.469167021734,37229.265625,2064.41064453125
5467.0224693037235,37777.03515625,2065.6279296875
5468.575501825922,34853.33203125,2019.194580078125
5470.128761748567,36715.17578125,2049.478759765625
5471.681937023625,34439.05859375,2013.9732666015625
5473.235226314742,36265.53125,2047.20068359375
5474.788700082604,32968.21484375,1989.5789794921875
5476.341730551686,35631.0546875,2036.39892578125
5477.895205079784,35668.16796875,2054.824462890625
5479.448822030906,38137.8828125,2097.491943359375
5481.0019665755435,38072.765625,2092.43603515625
5482.5554568631205,36557.65234375,2072.7216796875
5484.108664632681,39702.1328125,2131.181640625
5485.662198912111,34323.34765625,2016.053955078125
5487.215919626899,38559.8828125,2117.33642578125
5488.76936200869,36890.28125,2066.949462890625
5490.322608980725,34974.03125,2024.3011474609375
5491.876163277208,37705.6640625,2093.234375
5493.4296262264315,36083.83984375,2074.9814453125
5494.982872960918,34000.171875,2022.6214599609375
5496.536544940093,34476.35546875,2032.626220703125
5498.090477455715,39427.66796875,2144.298095703125
5499.643937902678,34105.8984375,2033.029296875
5501.197539363995,36078.7109375,2061.801513671875
5502.751112083537,39177.3125,2131.47509765625
5504.305334632722,35190.9296875,2060.29052734375
5505.859129278703,33910.18359375,2062.87841796875
5507.412637707896,36486.203125,2092.612548828125
5508.965976074192,36545.90234375,2080.915771484375
5510.520017161316,35823.01953125,2070.369384765625
5512.073824133668,35475.5390625,2061.541259765625
5513.627060696759,36960.9921875,2093.611083984375
5515.1806078793325,36017.1328125,2084.23193359375
5516.735155738877,36143.9375,2099.4228515625
5518.289307911441,32958.17578125,2012.61962890625
5519.842846763645,34496.6796875,2054.023681640625
5521.396356163676,35019.49609375,2069.74365234375
5522.950573821101,35231.94140625,2061.565673828125
5524.504803246666,36336.1953125,2088.723388671875
5526.058288031364,33741.9453125,2036.454833984375
5527.612246993774,37513.72265625,2123.66455078125
5529.166543569159,36279.24609375,2085.59326171875
5530.720679815284,39248.71484375,2147.98291015625
5532.274340270473,36630.46484375,2098.771484375
5533.828683828078,36284.51171875,2079.1025390625
5535.382869879988,37389.05859375,2115.0458984375
5536.937304368812,39824.6015625,2167.2646484375
5538.49035153554,44187.33203125,2282.606689453125
5540.044884812514,44796.453125,2276.983642578125
5541.599123168361,49348.63671875,2386.457763671875
5543.153343506087,45804.17578125,2306.35986328125
5544.707128042693,38212.24609375,2180.77978515625
5546.26178808168,39653.171875,2182.564208984375
5547.815359388466,36789.53515625,2128.794921875
5549.370051709878,38194.47265625,2135.698974609375
5550.924345089246,39485.5,2181.569091796875
5552.478472030854,33989.4296875,2080.23974609375
5554.0325588028245,36702.51953125,2124.499755859375
